rapport,code,impot,forme,libelle,annee,montant_MDT,valorise,libelle_fr,forme_fr
LF2025,111106301,irpp,,التمنيــة اجلهويــة مــن أســاس الرضيبــة عــى دخــل األخشــاص طرح,2022,0.589,True,Déduction des revenus provenant des investissements directs réalisés dans les zones de développement régional de l'assiette soumises à l'impôt sur le revenu des personnes physiques (régime de 5 ans),Déduction
LF2025,111106301,irpp,,التمنيــة اجلهويــة مــن أســاس الرضيبــة عــى دخــل األخشــاص طرح,2021,0.468,True,Déduction des revenus provenant des investissements directs réalisés dans les zones de développement régional de l'assiette soumises à l'impôt sur le revenu des personnes physiques (régime de 5 ans),Déduction
LF2025,111106303,irpp,,التمنيــة اجلهويــة مــن أســاس الرضيبــة عــى دخــل األخشــاص طرح,2023,5.186,True,Déduction des revenus provenant des investissements directs réalisés dans les zones de développement régional de l'assiette soumises à l'impôt sur le revenu des personnes physiques (régime de 10 ans),Déduction
LF2025,111106303,irpp,,التمنيــة اجلهويــة مــن أســاس الرضيبــة عــى دخــل األخشــاص طرح,2022,6.353,True,Déduction des revenus provenant des investissements directs réalisés dans les zones de développement régional de l'assiette soumises à l'impôt sur le revenu des personnes physiques (régime de 10 ans),Déduction
LF2025,111106303,irpp,,التمنيــة اجلهويــة مــن أســاس الرضيبــة عــى دخــل األخشــاص طرح,2021,5.775,True,Déduction des revenus provenant des investissements directs réalisés dans les zones de développement régional de l'assiette soumises à l'impôt sur le revenu des personnes physiques (régime de 10 ans),Déduction
LF2025,111106501,irpp,,قطــاع الفالحــة و الصيــد البحــري مــن أســاس الرضيبــة عــى طرح,2023,14.044,True,Déduction des revenus provenant des investissements directs dans le secteur de l’agriculture et de la pêche de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111106501,irpp,,قطــاع الفالحــة و الصيــد البحــري مــن أســاس الرضيبــة عــى طرح,2022,25.893,True,Déduction des revenus provenant des investissements directs dans le secteur de l’agriculture et de la pêche de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111106501,irpp,,قطــاع الفالحــة و الصيــد البحــري مــن أســاس الرضيبــة عــى طرح,2021,22.649,True,Déduction des revenus provenant des investissements directs dans le secteur de l’agriculture et de la pêche de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107101,irpp,,مــن قبــل املؤسســات جديــد اإلحــداث مــن أســاس الرضيبــة طرح,2023,9.973,True,Déduction d'une quote-part des revenus provenant des investissements réalisés par les entreprises nouvellement crées de,Déduction
LF2025,111107101,irpp,,مــن قبــل املؤسســات جديــد اإلحــداث مــن أســاس الرضيبــة طرح,2022,8.743,True,Déduction d'une quote-part des revenus provenant des investissements réalisés par les entreprises nouvellement crées de,Déduction
LF2025,111107101,irpp,,مــن قبــل املؤسســات جديــد اإلحــداث مــن أســاس الرضيبــة طرح,2021,4.745,True,Déduction d'une quote-part des revenus provenant des investissements réalisés par les entreprises nouvellement crées de,Déduction
LF2025,111107301,irpp,,طرح,2023,4.547,True,Déduction des revenus réinvestis dans la souscription au capital initial des entreprises implantées dans les zones de développement régional de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107301,irpp,,طرح,2022,4.997,True,Déduction des revenus réinvestis dans la souscription au capital initial des entreprises implantées dans les zones de développement régional de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107301,irpp,,طرح,2021,6.699,True,Déduction des revenus réinvestis dans la souscription au capital initial des entreprises implantées dans les zones de développement régional de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107303,irpp,,طرح,2023,0.681,True,Déduction des revenus réinvestis dans la souscription au capital initial des entreprises réalisant des investissements dans le secteur de l’agriculture et de la pêche de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107303,irpp,,طرح,2022,1.031,True,Déduction des revenus réinvestis dans la souscription au capital initial des entreprises réalisant des investissements dans le secteur de l’agriculture et de la pêche de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107303,irpp,,طرح,2021,3.771,True,Déduction des revenus réinvestis dans la souscription au capital initial des entreprises réalisant des investissements dans le secteur de l’agriculture et de la pêche de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107401,irpp,,طرح,2023,0.016,True,Déduction des revenus réinvestis dans la souscription au capital initial des entreprises totalement exportatrices de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107401,irpp,,طرح,2022,0.024,True,Déduction des revenus réinvestis dans la souscription au capital initial des entreprises totalement exportatrices de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107401,irpp,,طرح,2021,0.052,True,Déduction des revenus réinvestis dans la souscription au capital initial des entreprises totalement exportatrices de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107403,irpp,,طرح,2023,0.039,True,Déduction des revenus réinvestis dans la souscription au capital initial des entreprises réalisant des investissements dans le domaine de la technologie ou sa maîtrise et des investissement d’innovation dans tous les secteurs économiques de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107403,irpp,,طرح,2022,0.0,True,Déduction des revenus réinvestis dans la souscription au capital initial des entreprises réalisant des investissements dans le domaine de la technologie ou sa maîtrise et des investissement d’innovation dans tous les secteurs économiques de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107403,irpp,,طرح,2021,0.0,True,Déduction des revenus réinvestis dans la souscription au capital initial des entreprises réalisant des investissements dans le domaine de la technologie ou sa maîtrise et des investissement d’innovation dans tous les secteurs économiques de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107601,irpp,,املؤسســات احملدثــة مــن قبــل الباعثــن الشــبان مــن أســاس طرح,2023,0.137,True,Déduction des revenus réinvestis dans la souscription au capital initial des entreprises créées par les jeunes diplômés de l'enseignement supérieur de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107601,irpp,,املؤسســات احملدثــة مــن قبــل الباعثــن الشــبان مــن أســاس طرح,2022,0.16,True,Déduction des revenus réinvestis dans la souscription au capital initial des entreprises créées par les jeunes diplômés de l'enseignement supérieur de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107601,irpp,,املؤسســات احملدثــة مــن قبــل الباعثــن الشــبان مــن أســاس طرح,2021,0.077,True,Déduction des revenus réinvestis dans la souscription au capital initial des entreprises créées par les jeunes diplômés de l'enseignement supérieur de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111107701,irpp,,طرح,2023,0.139,True,Déduction des revenus souscrits au capital des sociétés d'investissement à capital risque ou placés auprès d'elles sous forme de fonds à capital risque ou aux parts des fonds communs de placement à risque qui emploient le capital souscrit et libéré ou les montants déposés sous forme de fonds à capital risque dans la souscription aux actions ou aux parts sociales ou aux obligations,Déduction
LF2025,111107701,irpp,,طرح,2022,0.307,True,Déduction des revenus souscrits au capital des sociétés d'investissement à capital risque ou placés auprès d'elles sous forme de fonds à capital risque ou aux parts des fonds communs de placement à risque qui emploient le capital souscrit et libéré ou les montants déposés sous forme de fonds à capital risque dans la souscription aux actions ou aux parts sociales ou aux obligations,Déduction
LF2025,111107701,irpp,,طرح,2021,0.249,True,Déduction des revenus souscrits au capital des sociétés d'investissement à capital risque ou placés auprès d'elles sous forme de fonds à capital risque ou aux parts des fonds communs de placement à risque qui emploient le capital souscrit et libéré ou les montants déposés sous forme de fonds à capital risque dans la souscription aux actions ou aux parts sociales ou aux obligations,Déduction
